description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Jerusalem (Israel) -- Photographs,טיפוס יהודי מהכותל המערבי.,טיפוס יהודי מהכותל המערבי.,,NNL01,,,image,"1 photograph : b&w, ; 56 X 83 mm..",,003570710,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570710,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Jewish Beggar at the Western Wall]""]"
Jerusalem (Israel) -- Photographs,"[מראה כללי של האוניברסיטה העברית בירושלים, הר הצופים]. -[General View of the Hebrew University Buildings on Mt. Scopus, Jerusalem.] [picture]","[מראה כללי של האוניברסיטה העברית בירושלים, הר הצופים]. -[General View of the Hebrew University Buildings on Mt. Scopus, Jerusalem.] [picture]",,NNL01,,,image,"1 photograph : b&w, ; 280 X 390 mm..",,003578985,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003578985,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[General View of the Hebrew University Buildings on Mt. Scopus, Jerusalem.]""]"
,"חגיגת בר מצוה של משה כהן משהיוף, ירושלים.","חגיגת בר מצוה של משה כהן משהיוף, ירושלים.",,NNL01,"קובץ', אברהם צלם",,image,"1 photograph : b&w, ; 180 X 225 mm..",,003479476,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003479476,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Bar Mitzvah Celebration of Moshe Musayof, Jerusalem.]""]"
Israel -- Photographs,One of the factory buildings of the Palestine Potash Co. on the Dead Sea.,One of the factory buildings of the Palestine Potash Co. on the Dead Sea.,,NNL01,,,image,"1 photograph : b&w, ; 87 X 115 mm..",,003569469,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003569469,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""[מראה כללי של מפעל האשלג לחוף ים המלח]""]"
Jerusalem (Israel) -- Photographs,"[חיילים בריטים מפזרים קהל מפגינים יהודים ברחוב גאולה, ירושלים.]","[חיילים בריטים מפזרים קהל מפגינים יהודים ברחוב גאולה, ירושלים.]",,NNL01,,,image,"1 photograph : b&w, ; 121 X 174 mm..",,003487423,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003487423,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[British soldiers disperse the crowd of Jewish demonstrators next to Geulah street, Jerusalem].""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)","בית מדרש שם ועבר ומערת רבי דוסא בן הרכינס, צפת. -[Rabbi Dosa ben Harkinas Cave in Safed] [picture]","בית מדרש שם ועבר ומערת רבי דוסא בן הרכינס, צפת. -[Rabbi Dosa ben Harkinas Cave in Safed] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687400,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687400,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)""]","[""[Rabbi Dosa ben Harkinas Cave in Safed]""]"
Hebron (West Bank) -- Photographs,הכניסה למערת המכפלה - ציור מאת מוניה לנדר.,הכניסה למערת המכפלה - ציור מאת מוניה לנדר.,,NNL01,,,image,"1 photograph : b&w, ; 85 X 110 mm..",,003669412,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003669412,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Hebron (West Bank) -- Photographs""]","[""[Enterance to the Cave of the Patriarchs, a painting by Munia Lander].""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)","ציון בניהו בן יהוידע הכהן, צפת. -[Rabbi Dosa ben Harkinas Cave in Safed] [picture]","ציון בניהו בן יהוידע הכהן, צפת. -[Rabbi Dosa ben Harkinas Cave in Safed] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687401,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687401,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)""]","[""[Rabbi Dosa ben Harkinas Cave in Safed]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; En-Zetim (Israel)","ציון רבי יהודה בר אילעאי ור' יוסי בנו, עין זיתון. -[Tombstone of Rabbi Yehuda Bar Ilai and his son, Rabbi Yossi in Ein Zeitim] [picture]","ציון רבי יהודה בר אילעאי ור' יוסי בנו, עין זיתון. -[Tombstone of Rabbi Yehuda Bar Ilai and his son, Rabbi Yossi in Ein Zeitim] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687486,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687486,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; En-Zetim (Israel)""]","[""[Tombstone of Rabbi Yehuda Bar Ilai and his son, Rabbi Yossi in Ein Zeitim]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)","ציון רבי יהושע בן חנניא, צפת. -[Rabbi Joshua ben Hananiah Tombstone in Safed] [picture]","ציון רבי יהושע בן חנניא, צפת. -[Rabbi Joshua ben Hananiah Tombstone in Safed] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687500,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687500,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)""]","[""[Rabbi Joshua ben Hananiah Tombstone in Safed]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; En-Zetim (Israel)","ציון רבי יוסי סאראגוסי, עין זיתון. -[Rabbi Yossi Saragossi Tombstone next to Ein al-Zeitoun] [picture]","ציון רבי יוסי סאראגוסי, עין זיתון. -[Rabbi Yossi Saragossi Tombstone next to Ein al-Zeitoun] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687682,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687682,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; En-Zetim (Israel)""]","[""[Rabbi Yossi Saragossi Tombstone next to Ein al-Zeitoun]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tiberias (Israel)","ציון רבי ירמי', טבריא. -[Rabbi Jeremiah Tombstone in Tiberias] [picture]","ציון רבי ירמי', טבריא. -[Rabbi Jeremiah Tombstone in Tiberias] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687489,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687489,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tiberias (Israel)""]","[""[Rabbi Jeremiah Tombstone in Tiberias]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; En-Zetim (Israel)","ציון רבי כרוספדאי חמיד ליבא ורבי רחומאי, עין זיתון. -[Rabbi Krospedai and Rabbi Rechumai Tombstone next to Ein al-Zeitoun] [picture]","ציון רבי כרוספדאי חמיד ליבא ורבי רחומאי, עין זיתון. -[Rabbi Krospedai and Rabbi Rechumai Tombstone next to Ein al-Zeitoun] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687764,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687764,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; En-Zetim (Israel)""]","[""[Rabbi Krospedai and Rabbi Rechumai Tombstone next to Ein al-Zeitoun]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)","ציון רבינו יצחק לוריא האר""י ז""ל, צפת. -[Rabbi Isaac Luria - HaARI - Tombstone in Safed] [picture]","ציון רבינו יצחק לוריא האר""י ז""ל, צפת. -[Rabbi Isaac Luria - HaARI - Tombstone in Safed] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687765,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687765,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tsefat (Israel)""]","[""[Rabbi Isaac Luria - HaARI - Tombstone in Safed]""]"
"הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tiberias (Israel)","ציון רבינו משה חיים לוצטו בעל ""מסילת ישרים"", טבריה. -[Moshe Chaim Luzzatto Tombstone in Tiberias] [picture]","ציון רבינו משה חיים לוצטו בעל ""מסילת ישרים"", טבריה. -[Moshe Chaim Luzzatto Tombstone in Tiberias] [picture]",,NNL01,,,image,1 postcard : b&w ; 100 X 140 mm..,,003687494,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003687494,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת י.ש. גפנר, מאה שערים, ירושלם; Tiberias (Israel)""]","[""[Moshe Chaim Luzzatto Tombstone in Tiberias]""]"
,"רחוב המלכים, חיפה.","רחוב המלכים, חיפה.",,NNL01,,,image,"1 photograph : b&w, ; 366 X 454 mm..",,003480022,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003480022,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Kings Way in Haifa.]""]"
Bet Ha'Arava (Israel) -- Photographs,Member of the Youth Aliyah Settlement at the Dead Sea Northen End.,Member of the Youth Aliyah Settlement at the Dead Sea Northen End.,,NNL01,"גידל, נחום טים, 1909-1996 צלם",,image,"1 photograph : b&w, ; 115 X 168 mm..",,003573970,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573970,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Bet Ha'Arava (Israel) -- Photographs""]","[""[דיוקן חבר קיבוץ בית הערבה]""]"
Israel -- Photographs,אמת המים הרומית בצד כביש עכו - נהריה.,אמת המים הרומית בצד כביש עכו - נהריה.,,NNL01,,,image,"1 photograph : b&w, ; 124 X 160 mm..",,003573984,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573984,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""[Roman aqueduct on the road Naharia-Acre, 1944]""]"
Israel -- Photographs,[אמת המים ליד קבוץ לוחמי הגטאות],[אמת המים ליד קבוץ לוחמי הגטאות],,NNL01,,,image,1 photograph : b&w ; 125 X 180 mm..,,002723580,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002723580,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""The Aqueduct Near Kibbutz Lohamei Hagetaot""]"
Jerusalem (Israel) -- Photographs,"בית המדרש למורים ""מזרחי"", ירושלם ת""ו.","בית המדרש למורים ""מזרחי"", ירושלם ת""ו.",,NNL01,,,image,"1 photograph : b&w, ; 24 X 30 cm..",,003488651,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003488651,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Mizrachi Teachers' Seminary, Jerusalem]""]"
Atlit (Israel) -- Photographs,"אחות אוחזת בידה תינוק שהגיע על סיפון האניה ""מטרואה"".","אחות אוחזת בידה תינוק שהגיע על סיפון האניה ""מטרואה"".",,NNL01,"גידל, נחום טים, 1909-1996 צלם",,image,"1 photograph : b&w, ; 118 X 180 mm..",,003573943,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573943,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Atlit (Israel) -- Photographs""]","[""[One of the Hadassah nurses takes charge of a baby from the transport of Jewish refugees arrived at Haifa aboard s. s. \""Mataroa\""]""]"
Jerusalem (Israel) -- Photographs,"בית צעירות מזרחי, ירושלים. -[Beth Zeiroth Mizrachi - Technical School and Cultural Center for Girls in Jerusalem ] [picture]","בית צעירות מזרחי, ירושלים. -[Beth Zeiroth Mizrachi - Technical School and Cultural Center for Girls in Jerusalem ] [picture]",,NNL01,"מאירוביץ, קורט, צלם, 1906-2000",,image,"1 photograph : b&w, ; 128 X 175 mm..",,003586420,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003586420,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Beth Zeiroth Mizrachi - Technical School and Cultural Center for Girls in Jerusalem ]""]"
Jerusalem (Israel) -- Photographs,חניך עלית הנוער. -[Youth Aliyah member ] [picture],חניך עלית הנוער. -[Youth Aliyah member ] [picture],,NNL01,"מאירוביץ, קורט, צלם, 1906-2000",,image,"1 photograph : b&w, ; 128 X 175 mm..",,003586433,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003586433,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Youth Aliyah member ]""]"
Jerusalem (Israel) -- Photographs,מצעד של הצבא הבריטי ברחובות ירושלים.,מצעד של הצבא הבריטי ברחובות ירושלים.,,NNL01,,,image,"1 photograph : b&w, ; 65 X 90 mm..",,003570672,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570672,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[British Army Parade in Jerusalem]""]"
,Children of Sdoth Yam during the searches.,Children of Sdoth Yam during the searches.,,NNL01,,,image,"1 photograph : b&w, ; 90 X 120 mm..",,003569639,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003569639,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[ילדי שדות ים בזמן החיפושים שערך הצבא הבריטי בקיבוץ].""]"
Jerusalem (Israel) -- Photographs,"Palestine Police Band, 1st. June, 1946.","Palestine Police Band, 1st. June, 1946.",,NNL01,,,image,"1 photograph : b&w, ; 173X235 mm..",,003538033,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003538033,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[תזמורת המשטרה הארץ-ישראלית, 1946]""]"
,Screening at the searches in Sdoth Yam.,Screening at the searches in Sdoth Yam.,,NNL01,,,image,"1 photograph : b&w, ; 90 X 120 mm..",,003569634,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003569634,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[חיילים בריטים מבצעים חיפוש בקיבוץ שדות ים].""]"
Sedot Yam (Israel) -- Photographs,Searches at Sdoth Yam: Screening of the woman. -[חיילים בריטים מבצעים חיפוש בקיבוץ שדות ים] [תמונה],Searches at Sdoth Yam: Screening of the woman. -[חיילים בריטים מבצעים חיפוש בקיבוץ שדות ים] [תמונה],,NNL01,,,image,"1 photograph : b&w, ; 83 X 119 mm..",,003558278,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003558278,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Sedot Yam (Israel) -- Photographs""]","[""[חיילים בריטים מבצעים חיפוש בקיבוץ שדות ים]""]"
