description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Soccer -- Israel; Games -- Israel; Parties -- Israel; Athletics -- Israel; כדורגל; משחק גומלין; מסיבה; אתלטיקה; תל אביב,התחרות גומלין - מסיבת חברים,התחרות גומלין - מסיבת חברים,מכבי,NNL03,,1930,sheet,,heb,700111014,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111014,[null],"[""Soccer -- Israel; Games -- Israel; Parties -- Israel; Athletics -- Israel; כדורגל; משחק גומלין; מסיבה; אתלטיקה; תל אביב""]",[null]
Soccer -- Israel; The British Police Palestine V. Maccabi Tel Aviv; ערב התרמה; כדורגל; Fundraiser; תל אביב,"המשטרה הבריטית נגד מכבי ת""א","המשטרה הבריטית נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb;eng,700111016,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111016,[null],"[""Soccer -- Israel; The British Police Palestine V. Maccabi Tel Aviv; ערב התרמה; כדורגל; Fundraiser; תל אביב""]",[null]
"Soccer -- Israel; Lectures and lecturing -- Israel; י. בלובשטין (ד""ר); כדורגל; הרצאה; משחקי גביע; Cup games","2 התחרויות גדולות בכדור רגל - התחרות על הגביע הא""י 1930","2 התחרויות גדולות בכדור רגל - התחרות על הגביע הא""י 1930",מכבי,NNL03,,1930,sheet,,heb,700111019,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111019,[null],"[""Soccer -- Israel; Lectures and lecturing -- Israel; י. בלובשטין (ד\""ר); כדורגל; הרצאה; משחקי גביע; Cup games""]",[null]
Purim; Fasts and feasts -- Israel; Orchestra -- Israel; Music -- Performance -- Israel; Parties -- Israel; Dance -- Israel; Games -- Israel; פורים; תזמורת; משחקי גביע; נשף; ריקודים; משחקים; Cup games; פתח תקוה,"התחרות בכדור רגל על הגביע הא""י - נשף ההקדמה","התחרות בכדור רגל על הגביע הא""י - נשף ההקדמה",מכבי,NNL03,,1930,sheet,,heb,700111021,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111021,[null],"[""Purim; Fasts and feasts -- Israel; Orchestra -- Israel; Music -- Performance -- Israel; Parties -- Israel; Dance -- Israel; Games -- Israel; פורים; תזמורת; משחקי גביע; נשף; ריקודים; משחקים; Cup games; פתח תקוה""]",[null]
"ש. רובינשטין, י. אבני, י. בן דרור, י. גולדין, יוסף, מ. ימיני, ח. כהנוב, צבי לוי; משחקי גומלין; Reciprocal Games; תל אביב",התחרות גומלין - מכבי אבשלום נגד מכבי תל אביב,התחרות גומלין - מכבי אבשלום נגד מכבי תל אביב,מכבי,NNL03,,1930,sheet,,heb,700111022,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111022,[null],"[""ש. רובינשטין, י. אבני, י. בן דרור, י. גולדין, יוסף, מ. ימיני, ח. כהנוב, צבי לוי; משחקי גומלין; Reciprocal Games; תל אביב""]",[null]
Entertainment events -- Israel; Songs -- Israel; Soccer -- Israel; Parties -- Israel; Gymnastics -- Israel; Dance -- Israel; דוד אלמגור; מופע בידור; ערב שירה; כדורגל; נשף; התעמלות; ריקודים; תל אביב,התחרות גדולה בכדור רגל - מפקד כללי,התחרות גדולה בכדור רגל - מפקד כללי,מכבי,NNL03,,1930,sheet,,heb,700111023,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111023,[null],"[""Entertainment events -- Israel; Songs -- Israel; Soccer -- Israel; Parties -- Israel; Gymnastics -- Israel; Dance -- Israel; דוד אלמגור; מופע בידור; ערב שירה; כדורגל; נשף; התעמלות; ריקודים; תל אביב""]",[null]
Soccer -- Israel; The Northapstonshire Regt. V. The Maccabi Tel Aviv; כדורגל; תל אביב,התחרות גדולה בכדור רגל,התחרות גדולה בכדור רגל,מכבי,NNL03,,1930,sheet,,heb;eng,700111024,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111024,[null],"[""Soccer -- Israel; The Northapstonshire Regt. V. The Maccabi Tel Aviv; כדורגל; תל אביב""]",[null]
Soccer -- Israel; Census -- Israel; דוד אלמגור; כדורגל; מפקד; תל אביב,"התחרות גדולה בכדור רגל - נורטהמסטונשיר נגד מכבי ת""א","התחרות גדולה בכדור רגל - נורטהמסטונשיר נגד מכבי ת""א",מכבי,NNL03,,1931,sheet,,heb,700111032,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111032,[null],"[""Soccer -- Israel; Census -- Israel; דוד אלמגור; כדורגל; מפקד; תל אביב""]",[null]
Soccer -- Israel; Football Match - Select. Team V. Maccabi; כדורגל; תל אביב,"התחרות גדולה בכדור רגל - קבוצה נבחרת נגד מכבי ת""א","התחרות גדולה בכדור רגל - קבוצה נבחרת נגד מכבי ת""א",מכבי,NNL03,,1929,sheet,,heb;eng,700111041,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111041,[null],"[""Soccer -- Israel; Football Match - Select. Team V. Maccabi; כדורגל; תל אביב""]",[null]
Soccer -- Israel; כדורגל; תל אביב,2 התחרויות בכדור רגל - N. B. C נגד מכבי,2 התחרויות בכדור רגל - N. B. C נגד מכבי,מכבי,NNL03,,1929,sheet,,heb,700111043,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111043,[null],"[""Soccer -- Israel; כדורגל; תל אביב""]",[null]
Soccer -- Israel; Handball -- Israel; Contests -- Israel; כדורגל; כדור יד; תחרות,"התחרות בכדור-יד הפועל ת""א נגד מכבי ת""א - התחרות בכדור-רגל נבחרת צבאית נגד מכבי ת""א","התחרות בכדור-יד הפועל ת""א נגד מכבי ת""א - התחרות בכדור-רגל נבחרת צבאית נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb,700111047,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111047,[null],"[""Soccer -- Israel; Handball -- Israel; Contests -- Israel; כדורגל; כדור יד; תחרות""]",[null]
Soccer -- Israel; כדורגל; אספה כללית; עיתון בעל פה; General meeting; Newspaper oral,"התחרות בכדור-רגל C.C.N. NORTHAMTONSHIRE נגד מכבי ת""א","התחרות בכדור-רגל C.C.N. NORTHAMTONSHIRE נגד מכבי ת""א",מכבי,NNL03,,1931,sheet,,heb,700111059,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111059,[null],"[""Soccer -- Israel; כדורגל; אספה כללית; עיתון בעל פה; General meeting; Newspaper oral""]",[null]
Soccer -- Israel; מרכוס; כדורגל; תל-אביב,"2 התחרויות בכדור רגל - מכבי נרודיה נגד העברי הצעיר, NORTHAMPTONSHIRE N.A.C נגד מכבי ת""א","2 התחרויות בכדור רגל - מכבי נרודיה נגד העברי הצעיר, NORTHAMPTONSHIRE N.A.C נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb,700111060,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111060,[null],"[""Soccer -- Israel; מרכוס; כדורגל; תל-אביב""]",[null]
Soccer -- Israel; Contests -- Israel; Games -- Israel; כדורגל; תחרות; משחק גומלין; תל-אביב,"התחרות גומלין גדולה בכדור רגל - C.C.N. NORTHAMTONSHIRE נגד מכבי ת""א","התחרות גומלין גדולה בכדור רגל - C.C.N. NORTHAMTONSHIRE נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb,700111061,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111061,[null],"[""Soccer -- Israel; Contests -- Israel; Games -- Israel; כדורגל; תחרות; משחק גומלין; תל-אביב""]",[null]
"Soccer -- Israel; Contests -- Israel; פיליפס, רובינשטין, חדשוני; כדורגל; תחרות; תל-אביב","התחרות בכדור רגל - הבטליון נרטמטנשר נגד מכבי ת""א","התחרות בכדור רגל - הבטליון נרטמטנשר נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb,700111062,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111062,[null],"[""Soccer -- Israel; Contests -- Israel; פיליפס, רובינשטין, חדשוני; כדורגל; תחרות; תל-אביב""]",[null]
Soccer -- Israel; Contests -- Israel; כדורגל; תחרות; תל-אביב,"התחרות גדולה בכדור רגל - מכבי אבשלום, פתח תקוה נגד מכבי ת""א","התחרות גדולה בכדור רגל - מכבי אבשלום, פתח תקוה נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb,700111070,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111070,[null],"[""Soccer -- Israel; Contests -- Israel; כדורגל; תחרות; תל-אביב""]",[null]
Soccer -- Israel; Contests -- Israel; כדורגל; תחרות,"ההתחרות הראשונה למשחקי הבכורה - מכבי אבשלום, פתח תקוה נגד מכבי א' תל-אביב","ההתחרות הראשונה למשחקי הבכורה - מכבי אבשלום, פתח תקוה נגד מכבי א' תל-אביב",מכבי,NNL03,,1930,sheet,,heb,700111072,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111072,[null],"[""Soccer -- Israel; Contests -- Israel; כדורגל; תחרות""]",[null]
Soccer -- Israel; Contests -- Israel; כדורגל; תחרות; תל-אביב,התחרות גדולה - הבטליון הראשון נורטמפטרנשיר נגד מכבי-אבשלום,התחרות גדולה - הבטליון הראשון נורטמפטרנשיר נגד מכבי-אבשלום,מכבי,NNL03,,1930,sheet,,heb,700111075,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111075,[null],"[""Soccer -- Israel; Contests -- Israel; כדורגל; תחרות; תל-אביב""]",[null]
Soccer -- Israel; Contests -- Israel; Games -- Israel; כדורגל; תחרות; משחק גומלין; גביע המכבי; טיוליםטיולים; נורטהמטונשיר; Trip,"התחרות גדולה בכדור רגל - המכבי חשמנאי ירושלים נגד מכבי ת""א.","התחרות גדולה בכדור רגל - המכבי חשמנאי ירושלים נגד מכבי ת""א.",מכבי,NNL03,,1930,sheet,,heb,700111077,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111077,[null],"[""Soccer -- Israel; Contests -- Israel; Games -- Israel; כדורגל; תחרות; משחק גומלין; גביע המכבי; טיוליםטיולים; נורטהמטונשיר; Trip""]",[null]
Soccer -- Israel; Contests -- Israel; סטולרי; כדורגל; תחרות; מכבי נורדיה,"הליגה הארצית בסבוב הראשון - נבחרת המעופפים נגד מכבי א ת""א","הליגה הארצית בסבוב הראשון - נבחרת המעופפים נגד מכבי א ת""א",מכבי,NNL03,,1930,sheet,,heb,700111085,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111085,[null],"[""Soccer -- Israel; Contests -- Israel; סטולרי; כדורגל; תחרות; מכבי נורדיה""]",[null]
Soccer -- Israel; Contests -- Israel; לטשפילד; כדורגל; תחרות; תל-אביב,התחרות גדולה - נורטמפטננשיר 48 נגד מכבי-אבשלום,התחרות גדולה - נורטמפטננשיר 48 נגד מכבי-אבשלום,מכבי,NNL03,,1930,sheet,,heb,700111088,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111088,[null],"[""Soccer -- Israel; Contests -- Israel; לטשפילד; כדורגל; תחרות; תל-אביב""]",[null]
Soccer -- Israel; Contests -- Israel; Games -- Israel; כדורגל; תחרות; משחק גומלין; מכבי טרומפלדור; מכבי אבשלום; מגרש מכבי; Maccabi Avshalom; תל-אביב,"התחרות גומלין גדולה בכדור רגל - הפועל א' חיפה נגד מכבי א' ת""א","התחרות גומלין גדולה בכדור רגל - הפועל א' חיפה נגד מכבי א' ת""א",מכבי,NNL03,,1930,sheet,,heb,700111090,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111090,[null],"[""Soccer -- Israel; Contests -- Israel; Games -- Israel; כדורגל; תחרות; משחק גומלין; מכבי טרומפלדור; מכבי אבשלום; מגרש מכבי; Maccabi Avshalom; תל-אביב""]",[null]
"Soccer -- Israel; Contests -- Israel; Jerusalem (Israel); כדורגל; תחרות; מכבי תל-אביב; מכבי אבשלום; פ""ת; מכבי חשמונאי; ירושלים; נבחרת נורטהמטונשיר; Maccabi Tel - Aviv; Maccabi Avshalom; Maccabi Hasmonean",התחרות מיוחד על גביע המכבי,התחרות מיוחד על גביע המכבי,מכבי,NNL03,,1930,sheet,,heb,700111091,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111091,[null],"[""Soccer -- Israel; Contests -- Israel; Jerusalem (Israel); כדורגל; תחרות; מכבי תל-אביב; מכבי אבשלום; פ\""ת; מכבי חשמונאי; ירושלים; נבחרת נורטהמטונשיר; Maccabi Tel - Aviv; Maccabi Avshalom; Maccabi Hasmonean""]",[null]
"Soccer -- Israel; Contests -- Israel; Games -- Israel; Gymnastics -- Israel; ד.אלמגור, מר סטולרי; כדורגל; אתלטיקה קלה; תחרות; משחק גומלין; התעמלות; Track and Field","התחרות גומלין גדולה - נורטהמטונשיר נגד מכבי ת""א","התחרות גומלין גדולה - נורטהמטונשיר נגד מכבי ת""א",מכבי,NNL03,,1930,sheet,,heb,700111094,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111094,[null],"[""Soccer -- Israel; Contests -- Israel; Games -- Israel; Gymnastics -- Israel; ד.אלמגור, מר סטולרי; כדורגל; אתלטיקה קלה; תחרות; משחק גומלין; התעמלות; Track and Field""]",[null]
Soccer -- Israel; Contests -- Israel; On The Maccabee Football Ground - R.A.F V. MACCABEE HASHMONAI; כדורגל; תחרות; המשטרה הבריטית; נורטהמפטונשיר; ירושלים,התחרות בכדור-רגל - המעופפים נגד מכבי חשמונאי,התחרות בכדור-רגל - המעופפים נגד מכבי חשמונאי,מכבי,NNL03,,1930,sheet,,heb;eng,700111100,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111100,[null],"[""Soccer -- Israel; Contests -- Israel; On The Maccabee Football Ground - R.A.F V. MACCABEE HASHMONAI; כדורגל; תחרות; המשטרה הבריטית; נורטהמפטונשיר; ירושלים""]",[null]
