description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Synagogues -- Poland -- Leszno; Judaism -- Liturgy -- Texts,"פנקסי רשימות של אליעזר לנדסהוט : שני פנקסי רשימות לתולדות הפייטנים שבספרו ""עמודי העבודה"" (ברלין תרי""ז-תרכ""ב) ולתולדות רבני אשכנז (ליסא ועוד).","פנקסי רשימות של אליעזר לנדסהוט : שני פנקסי רשימות לתולדות הפייטנים שבספרו ""עמודי העבודה"" (ברלין תרי""ז-תרכ""ב) ולתולדות רבני אשכנז (ליסא ועוד).",,NNL01,"לנדסהוט, אליעזר ליזר, 1817-1887","תר"" ... (1840 בערך)",manuscript,"2 כר' (69, 40 דף) ; 10X16 ס""מ.",heb,000040098,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040098,"[""מאוסף הספרייה הלאומית""]","[""Synagogues -- Poland -- Leszno; Judaism -- Liturgy -- Texts""]",[null]
Miscellaneous prayers (Jewish liturgy); Berit milah -- Liturgy -- Texts,"סדר אמירת הפסוקים ע""י המוהל והסנדק ביום המילה, מן ""וכרות עמו הברית"" ועד סוף השירה.","סדר אמירת הפסוקים ע""י המוהל והסנדק ביום המילה, מן ""וכרות עמו הברית"" ועד סוף השירה.",,NNL01,,"תקס""ו (1806)",manuscript,"2 דפים ; 10X16.5 ס""מ..",heb,000040099,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040099,"[""מאוסף הספרייה הלאומית""]","[""Miscellaneous prayers (Jewish liturgy); Berit milah -- Liturgy -- Texts""]",[null]
Prayer -- Judaism -- Commentaries,מקור ברכה : מקורות והערות לסדר התפלה.,מקור ברכה : מקורות והערות לסדר התפלה.,,NNL01,"לנדסהוט, אליעזר ליזר, 1817-1887","תר""ה (1845) - לפניה ולאחריה",manuscript,"51 דף. ; 17X22 ס""מ..",heb,000040100,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040100,"[""מאוסף הספרייה הלאומית""]","[""Prayer -- Judaism -- Commentaries""]",[null]
Jewish law; Talmud Bavli -- Commentaries,חדושים על התלמוד ועל ההלכה.,חדושים על התלמוד ועל ההלכה.,,NNL01,"העללער, צבי הירש חריף, 1776-1834","תק""ץ (1830)",manuscript,"13 דף ; 20X25 ס""מ.",heb,000040101,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040101,"[""מאוסף הספרייה הלאומית""]","[""Jewish law; Talmud Bavli -- Commentaries""]",[null]
Talmud Bavli -- Commentaries,חדושים על התלמוד.,חדושים על התלמוד.,,NNL01,"קלין, שמואל שמלקא בן יוסף, 1805-1875","תרט""ו (11א, 14א) - תר""כ (20א) (1855-1860)",manuscript,"22 דף ; 19.5X23 ס""מ..",heb,000040104,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040104,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli -- Commentaries""]",[null]
Midrash -- Commentaries,הגהות למדרש רבה (חמש מגלות).,הגהות למדרש רבה (חמש מגלות).,,NNL01,"שטרשון, שמואל בן יוסף, 1793-1872","תר""י לערך (1850?)",manuscript,"6 דפים ; 18X23 ס""מ..",heb,000040106,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040106,"[""מאוסף הספרייה הלאומית""]","[""Midrash -- Commentaries""]",[null]
Talmud Bavli -- Commentaries,"חדושים על התלמוד : למסכתות: כתובות, בבא-מציעא, בבא-בתרא, פסחים, ביצה.","חדושים על התלמוד : למסכתות: כתובות, בבא-מציעא, בבא-בתרא, פסחים, ביצה.",,NNL01,,"מאה י""ח",manuscript,"61 דף (מהדפים 26-28 נותרו רק שאריות). ; 17X21 ס""מ..",heb,000040108,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040108,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli -- Commentaries""]",[null]
Haftarot -- Commentaries,חדושים על ההפטרות.,חדושים על ההפטרות.,,NNL01,"אלינגר, ליב בן יוזפא (מחבר משוער)","מאה י""ט",manuscript,"40 דף. ; 18X22 ס""מ.",heb,000040109,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040109,"[""מאוסף הספרייה הלאומית""]","[""Haftarot -- Commentaries""]",[null]
,"בית מאיר : שאלות ותשובות מר' מאיר ב""ר יהודה ליב פוזנר [מונק].","בית מאיר : שאלות ותשובות מר' מאיר ב""ר יהודה ליב פוזנר [מונק].",,NNL01,"פוזנר, מאיר בן יהודה ליב","תקס""ה (1805)",manuscript,"89 דף ; 18X21 ס""מ..",heb,000040110,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040110,"[""מאוסף הספרייה הלאומית""]",[null],[null]
"פרנץ יוסף ה-1, קיסר אוסטריה, 1830-1916",מכתבי מליצה ושירים.,מכתבי מליצה ושירים.,,NNL01,"קרפס, משה","תקצ""ו (1א) - תקצ""ז (34א) 1836",manuscript,"41 דף ; 13.5X21.5 ס""מ..",heb,000040114,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040114,"[""מאוסף הספרייה הלאומית""]","[""פרנץ יוסף ה-1, קיסר אוסטריה, 1830-1916""]",[null]
"Jewish sermons, Hebrew","[דברי פני אריה] : דרשות למועדים ולאירועים שונים. חלקן נדפס בספרו ""דברי פני אריה"", ווין תרי""ט.","[דברי פני אריה] : דרשות למועדים ולאירועים שונים. חלקן נדפס בספרו ""דברי פני אריה"", ווין תרי""ט.",,NNL01,"פרידן, פינחס ליב","תר""ו-תרי""ט בערך (1846-1859)",manuscript,"94 דף ; 19X24 ס""מ..",heb,000040115,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040115,"[""מאוסף הספרייה הלאומית""]","[""Jewish sermons, Hebrew""]",[null]
Jewish law; Miscellaneous prayers (Jewish liturgy); Visiting the sick (Judaism) -- Liturgy -- Texts; Prayers for the dead; Judaism -- Customs and practices,"תפלות לחולים ונפטרים : מיועדות לנשות החברה-קדישא העוסקות בטהרת המת וכד'. פיוטים ותחינות לפני מיטת הגוסס, מנהגי ודיני הטהרה, התכריכים וברכות.","תפלות לחולים ונפטרים : מיועדות לנשות החברה-קדישא העוסקות בטהרת המת וכד'. פיוטים ותחינות לפני מיטת הגוסס, מנהגי ודיני הטהרה, התכריכים וברכות.",,NNL01,,"תק""פ (1820)",manuscript,"21 דף ; 10.5X16.5 ס""מ..",heb;yid,000040116,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040116,"[""מאוסף הספרייה הלאומית""]","[""Jewish law; Miscellaneous prayers (Jewish liturgy); Visiting the sick (Judaism) -- Liturgy -- Texts; Prayers for the dead; Judaism -- Customs and practices""]",[null]
,אגרות ר' אליהו רגולר : רוב האגרות מופנות אל אחיו ר' שמואל מקלם.,אגרות ר' אליהו רגולר : רוב האגרות מופנות אל אחיו ר' שמואל מקלם.,,NNL01,"ראגאלער, אליהו בן יעקב, 1794-1849","תר""ז-תר""ח (1847)",manuscript,"16 דף ; 22X28 ס""מ..",heb,000040117,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040117,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Talmud Bavli. Bava Kamma -- Commentaries,"פני אריה : חלק מחידושיו של רא""ל צינץ למס' בבא-קמא (ועוד?).","פני אריה : חלק מחידושיו של רא""ל צינץ למס' בבא-קמא (ועוד?).",,NNL01,"צינץ, אריה ליב בן משה, 1768-1833","תק""ע בערך (1810 ?)",manuscript,"10 דפים ; 17X22 ס""מ..",heb,000040119,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040119,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli. Bava Kamma -- Commentaries""]",[null]
Bible. Genesis -- Commentaries,חדושים על ספר בראשית בדרך הפשט.,חדושים על ספר בראשית בדרך הפשט.,,NNL01,,"תקכ""ח (1768)",manuscript,"32 דף ; 11.5X9 ס""מ..",heb,000040121,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040121,"[""מאוסף הספרייה הלאומית""]","[""Bible. Genesis -- Commentaries""]",[null]
,"ראש מלין : חלק ראשון מספר 'מרחיב הלשון' - מלון עברי-אשכנזי, כולל גם מלים ארמיות ואחרות שבש""ס ומדרשים. מורה מקור המלים בתנ""ך ובש""ס, מתרגמן ומבארן לגרמנית בכתיבה עברית.","ראש מלין : חלק ראשון מספר 'מרחיב הלשון' - מלון עברי-אשכנזי, כולל גם מלים ארמיות ואחרות שבש""ס ומדרשים. מורה מקור המלים בתנ""ך ובש""ס, מתרגמן ומבארן לגרמנית בכתיבה עברית.",,NNL01,"בנק, יהושע בן יצחק (מחבר משוער)","תרי""ב (1852) 120ב",manuscript,"122 דף ; 18X21 ס""מ.",heb,000040123,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040123,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Hasidism -- 1816-1915,"אמרות, תורות והנהגות : אמרות תורות והנהגות ממנו, מתלמידו ר' רפאל מברשד ובני חוגם.","אמרות, תורות והנהגות : אמרות תורות והנהגות ממנו, מתלמידו ר' רפאל מברשד ובני חוגם.",,NNL01,"שפירא, פינחס בן אברהם אבא, מקורץ, 1726-1790","תקצ""ט (1839)",manuscript,"107 דף ; 18X22.5 ס""מ..",heb,000040124,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040124,"[""מאוסף הספרייה הלאומית""]","[""Hasidism -- 1816-1915""]",[null]
"הלר, יחיאל בן אהרן. שני פרקים; Jewish law",אגרת חיאל בית האלי.,אגרת חיאל בית האלי.,,NNL01,,"תרט""ו (?) (1855)",manuscript,"16 דף ; 11X18 ס""מ..",heb,000040125,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040125,"[""מאוסף הספרייה הלאומית""]","[""הלר, יחיאל בן אהרן. שני פרקים; Jewish law""]",[null]
Talmud Bavli. Ketubbot -- Commentaries; Talmud Bavli -- Commentaries,"חדושים על התלמוד : למס' כתובות, ועוד.","חדושים על התלמוד : למס' כתובות, ועוד.",,NNL01,,"תק""ך לערך (1760)",manuscript,"66 דף ; 18X23 ס""מ..",heb,000040128,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040128,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli. Ketubbot -- Commentaries; Talmud Bavli -- Commentaries""]",[null]
Jewish law,"בית דוד : חלק שני, על שו""ע יורה-דעה, מסימן קי""ב עד גמירא.","בית דוד : חלק שני, על שו""ע יורה-דעה, מסימן קי""ב עד גמירא.",,NNL01,"ביסטריץ, דוד כץ, נפ' 1862","תקצ""ט-ת""ר (1839)",manuscript,"272 דף ; 21X25 ס""מ.",heb,000040129,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040129,"[""מאוסף הספרייה הלאומית""]","[""Jewish law""]",[null]
Miscellaneous prayers (Jewish liturgy); Visiting the sick (Judaism) -- Liturgy -- Texts; Prayers for the dead,"סדר והנהגה של החברותא קדישא : ""סדר והנהגה של החברותא קדישא ... דק""ק פרנקפורט דמיין יע""א, והתפלות שמתפללים ביום התענית הקבוע להם שהוא יום שני של פרשת שמות"". דפוס [פפד""מ] תע""ח. טופס מסורג ובו הגהות ותיקונים מידי יצחק זליגמן בער.","סדר והנהגה של החברותא קדישא : ""סדר והנהגה של החברותא קדישא ... דק""ק פרנקפורט דמיין יע""א, והתפלות שמתפללים ביום התענית הקבוע להם שהוא יום שני של פרשת שמות"". דפוס [פפד""מ] תע""ח. טופס מסורג ובו הגהות ותיקונים מידי יצחק זליגמן בער.",,NNL01,,1850 לערך,manuscript,,heb,000040130,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040130,"[""מאוסף הספרייה הלאומית""]","[""Miscellaneous prayers (Jewish liturgy); Visiting the sick (Judaism) -- Liturgy -- Texts; Prayers for the dead""]",[null]
Talmud Bavli. Yevamot -- Commentaries,"חדושים על התלמוד (יבמות) : עד דף עא, א.","חדושים על התלמוד (יבמות) : עד דף עא, א.",,NNL01,"שפירא, יוסף יוסקי, 1778-1853","תקפ""ה לערך (1825)",manuscript,"210 דף (כפולי טורים) ; 17X21 ס""מ.",heb,000040131,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040131,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli. Yevamot -- Commentaries""]",[null]
Jewish law; Talmud Bavli -- Commentaries,חדושי תורה.,חדושי תורה.,,NNL01,"איגר, עקיבא בן משה, 1761-1837 (מחבר משוער)","תק""מ (1780)",manuscript,"5 דפים ; 16X20 ס""מ..",heb,000040137,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040137,"[""מאוסף הספרייה הלאומית""]","[""Jewish law; Talmud Bavli -- Commentaries""]",[null]
,ספר הישר : תרגום חפשי לגרמנית באותיות עבריות.,ספר הישר : תרגום חפשי לגרמנית באותיות עבריות.,,NNL01,,"תקפ""ט (1829)",manuscript,"[6]+357 עמ' ; 18X23 ס""מ.",heb,000040138,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040138,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Talmud Bavli -- Commentaries,"חדושים על התלמוד : כתובים ע""י ר' משה הלטרכט בן המחבר (18ב, 32ב).","חדושים על התלמוד : כתובים ע""י ר' משה הלטרכט בן המחבר (18ב, 32ב).",,NNL01,"הלטרכט, נח בן שמעון, מליסא",1820 בערך,manuscript,"83 דף ; 17X19.5 ס""מ..",heb,000040139,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040139,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli -- Commentaries""]",[null]
,"אניות סוחר : לקוטים, כולל רק חלק מהערך ""אברהם"" (סעיפים א-מז).","אניות סוחר : לקוטים, כולל רק חלק מהערך ""אברהם"" (סעיפים א-מז).",,NNL01,"כץ, משה יקותיאל קופמן בן אביגדור",1700 לערך,manuscript,"5 דפים ; 15X21 ס""מ.",heb,000040141,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040141,"[""מאוסף הספרייה הלאומית""]",[null],[null]
"מנדלסון, משה, 1729-1786. פרוש באור מלות ההגיון; משה בן מימון, 1138-1204. מלות ההגיון",הגהות על ספר מלות ההגיון מאת יצחק הלוי סטנוב :.,הגהות על ספר מלות ההגיון מאת יצחק הלוי סטנוב :.,,NNL01,"סטנוב, יצחק, 1732-1804","תקע""א (1810)",manuscript,"10 דפים ; 16X20 ס""מ..",heb,000040142,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040142,"[""מאוסף הספרייה הלאומית""]","[""מנדלסון, משה, 1729-1786. פרוש באור מלות ההגיון; משה בן מימון, 1138-1204. מלות ההגיון""]",[null]
"Jewish sermons, Hebrew",דרשות לערב ראש חדש אדר : נאמרו לפני החברה-קדישא ובבית-הקברות בקהילת אונגאריש-וואלבאך.,דרשות לערב ראש חדש אדר : נאמרו לפני החברה-קדישא ובבית-הקברות בקהילת אונגאריש-וואלבאך.,,NNL01,,"תקצ""ד; תקצ""ז; תר""ה (1834-1845)",manuscript,24 דף בשלש מחברות ; 16.5X20.5..,heb,000040151,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040151,"[""מאוסף הספרייה הלאומית""]","[""Jewish sermons, Hebrew""]",[null]
