manifest_label,manifest_sysnum,sequence_id,sequence_label,canvas_id,canvas_label,id,type,motivation,resource_id,resource_type,resource_format,resource_width,resource_height,canvas_width,canvas_height
"כתובה. אלמאורה, תימן. תע""ח",000300730,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300730/sequence/IE9195082,[כתובה. אלמאורה; תימן; תעח],http://iiif.nli.org.il/IIIFv21/FL9465565,FL9465565,FL9465565,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465565/full/max/0/default.jpg,dctypes:Image,image/jpeg;,432,800,432,800
"כתובה. פדובה, איטליה. תפ""ג",000300625,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300625/sequence/IE9212305,"[כתובה. פדובה, איטליה, תפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9470918,ketubba,FL9470918,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470918/full/max/0/default.jpg,dctypes:Image,image/jpeg;,584,800,584,800
"כתובה. נוימגן-דרון, גרמניה. תפ""ג.",003362737,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003362737/sequence/IE9197119,גרסא אלקטרונית - [כתובה. נוימגן; גרמניה; תפ&quot;ג].,http://iiif.nli.org.il/IIIFv21/FL9465745,3362737,FL9465745,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465745/full/max/0/default.jpg,dctypes:Image,image/jpeg;,621,800,621,800
"כתובה. רומא, איטליה. תפ""ד.",000301047,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301047/sequence/IE9123807,"[כתובה. רומא, איטליה, תפ&quot;ד].",http://iiif.nli.org.il/IIIFv21/FL9135895,ketubba,FL9135895,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9135895/full/max/0/default.jpg,dctypes:Image,image/jpeg;,623,800,623,800
"כתובה. רומא, איטליה. תפ""ד.",000301047,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301047/sequence/IE9204362,"[כתובה. רומא, איטליה, תפ&quot;ד].",http://iiif.nli.org.il/IIIFv21/FL9468091,ketubba,FL9468091,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468091/full/max/0/default.jpg,dctypes:Image,image/jpeg;,623,800,623,800
"כתובה. רומא, איטליה. תפ""ה",000301046,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301046/sequence/IE9129127,"[כתובה. רומא, איטליה, תפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9156582,ketubba,FL9156582,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156582/full/max/0/default.jpg,dctypes:Image,image/jpeg;,539,800,539,800
"כתובה. רומא, איטליה. תפ""ה",000301046,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301046/sequence/IE9203498,"[כתובה. רומא, איטליה, תפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9466727,ketubba,FL9466727,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466727/full/max/0/default.jpg,dctypes:Image,image/jpeg;,539,800,539,800
"כתובה. ונציה, איטליה. תפ""ו.",000301094,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301094/sequence/IE9197956,"[כתובה. ונציה, איטליה, תפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9461602,ketubba,FL9461602,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461602/full/max/0/default.jpg,dctypes:Image,image/jpeg;,569,800,569,800
"כתובה. אנקונה, איטליה. תפ""ח.",000300388,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300388/sequence/IE9128475,"[כתובה. אנקונה, איטליה, תפ&quot;ח]",http://iiif.nli.org.il/IIIFv21/FL9156560,ketubba,FL9156560,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156560/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,543,800,543
"כתובה. אנקונה, איטליה. תפ""ח.",000300388,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300388/sequence/IE9202328,"[כתובה. אנקונה, איטליה, תפ&quot;ח]",http://iiif.nli.org.il/IIIFv21/FL9467103,ketubba,FL9467103,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467103/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,543,800,543
"כתובה. סלוניקי, יוון. תפ""ט",000300581,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300581/sequence/IE9201496,"[כתובה. סלוניקי, יוון, תפ&quot;ט]",http://iiif.nli.org.il/IIIFv21/FL9464485,ketubba,FL9464485,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464485/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,596,800,596
"כתובה. בוצולו, איטליה. תצ""א",000300086,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300086/sequence/IE9201166,"[כתובה. בוצולו, איטליה, תצ&quot;א]",http://iiif.nli.org.il/IIIFv21/FL9464587,ketubba,FL9464587,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464587/full/max/0/default.jpg,dctypes:Image,image/jpeg;,589,800,589,800
"כתובה. ונציה, איטליה. תצ""ב",000301109,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301109/sequence/IE9204752,"[כתובה. ונציה, איטליה, תצ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9467884,ketubba,FL9467884,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467884/full/max/0/default.jpg,dctypes:Image,image/jpeg;,588,800,588,800
"כתובה. לוגו, איטליה. תצ""ב",000300053,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300053/sequence/IE9202761,"[כתובה. לוגו, איטליה, תצ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9464806,ketubba,FL9464806,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464806/full/max/0/default.jpg,dctypes:Image,image/jpeg;,614,800,614,800
"כתובה. רומא, איטליה. תצ""ב",000301070,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301070/sequence/IE9201564,"[כתובה. רומא, איטליה, תצ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9465042,ketubba,FL9465042,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465042/full/max/0/default.jpg,dctypes:Image,image/jpeg;,665,800,665,800
"כתובה. ציטדלה, איטליה. תצ""ד.",000300644,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300644/sequence/IE10229047,"[כתובה. ציטדלה, איטליה, תצ""ד].",http://iiif.nli.org.il/IIIFv21/FL10243918,"[כתובה. ציטדלה, איטליה, תצד].",FL10243918,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10243918/full/max/0/default.jpg,dctypes:Image,image/jpeg;,589,800,589,800
"כתובה. רומא, איטליה. ת""ק",000301120,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301120/sequence/IE9124021,"[כתובה. רומא, איטליה, ת&quot;ק]",http://iiif.nli.org.il/IIIFv21/FL9135319,ketubba,FL9135319,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9135319/full/max/0/default.jpg,dctypes:Image,image/jpeg;,559,800,559,800
"כתובה. רומא, איטליה. ת""ק",000301120,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301120/sequence/IE9204467,"[כתובה. רומא, איטליה, ת&quot;ק]",http://iiif.nli.org.il/IIIFv21/FL9469320,ketubba,FL9469320,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469320/full/max/0/default.jpg,dctypes:Image,image/jpeg;,559,800,559,800
"כתובה. אוסטרהא, אוקראינה. ת""ק.",000300840,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300840/sequence/IE9201299,"[כתובה. אוסטרוג, רוסיה, ת&quot;ק]",http://iiif.nli.org.il/IIIFv21/FL9465792,ketubba,FL9465792,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465792/full/max/0/default.jpg,dctypes:Image,image/jpeg;,609,800,609,800
"כתובה. היניג, צרפת. ת""ק.",003502112,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003502112/sequence/IE9196220,גרסא אלקטרונית - [כתובה. הינני; צרפת; ת&quot;ק].,http://iiif.nli.org.il/IIIFv21/FL9463728,3502112-01,FL9463728,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463728/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,476,800,476
"כתובה. רומא, איטליה. ת""ק",000300548,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300548/sequence/IE9212233,"[כתובה. רומא, איטליה, ת&quot;ק]",http://iiif.nli.org.il/IIIFv21/FL9470805,ketubba,FL9470805,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470805/full/max/0/default.jpg,dctypes:Image,image/jpeg;,622,800,622,800
"כתובה. בולצנו, איטליה. תק""ד",000301002,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301002/sequence/IE9198460,"[כתובה. בולזאנו, איטליה, תק&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9463208,[כתובה. בולזאנו; איטליה; תקד],FL9463208,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463208/full/max/0/default.jpg,dctypes:Image,image/jpeg;,540,800,540,800
"כתובה. מנטובה, איטליה. תק""ד",000300087,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300087/sequence/IE9207142,"[כתובה. מנטובה, איטליה, תק&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9469864,ketubba,FL9469864,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469864/full/max/0/default.jpg,dctypes:Image,image/jpeg;,689,800,689,800
"כתובה. ליוורנו, איטליה. תק""ה.",000302392,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302392/sequence/IE9204971,"[כתובה. ליוורנו, איטליה, תק&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9466876,ketubba,FL9466876,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466876/full/max/0/default.jpg,dctypes:Image,image/jpeg;,579,800,579,800
"כתובה. ורונה, איטליה. תק""ו",000300316,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300316/sequence/IE9198957,"[כתובה. וירונה, איטליה, תק&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9461989,[כתובה. וירונה; איטליה; תקו],FL9461989,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461989/full/max/0/default.jpg,dctypes:Image,image/jpeg;,715,800,715,800
"כתובה. בורדו, צרפת. תק""ח.",000300704,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300704/sequence/IE10346511,"[כתובה. בורדו, צרפת, תק&quot;ח].",http://iiif.nli.org.il/IIIFv21/FL10512913,ketubba,FL10512913,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10512913/full/max/0/default.jpg,dctypes:Image,image/jpeg;,575,800,575,800
"כתובה. ברלין, גרמניה. תק""ח.",003495500,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003495500/sequence/IE9197103,גרסא אלקטרונית - [כתובה. ברלין; גרמניה; תק&quot;ח].,http://iiif.nli.org.il/IIIFv21/FL9465600,3495500,FL9465600,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465600/full/max/0/default.jpg,dctypes:Image,image/jpeg;,615,800,615,800
"כתובה. פירנצה, איטליה. תק""ח.",000301113,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301113/sequence/IE9200898,"[כתובה. פירנצה, איטליה, תק&quot;ח]",http://iiif.nli.org.il/IIIFv21/FL9465143,ketubba,FL9465143,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465143/full/max/0/default.jpg,dctypes:Image,image/jpeg;,677,800,677,800
"כתובה. ונציה, איטליה. תק""י.",000300133,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300133/sequence/IE9199332,"[כתובה. ונציה, איטליה, תק&quot;י]",http://iiif.nli.org.il/IIIFv21/FL9462642,ketubba,FL9462642,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462642/full/max/0/default.jpg,dctypes:Image,image/jpeg;,539,800,539,800
"כתובה. ירושלים, ישראל. תק""י",000300879,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300879/sequence/IE9207985,"[כתובה. ירושלים, ארץ ישראל, תק&quot;י]",http://iiif.nli.org.il/IIIFv21/FL9469692,ketubba,FL9469692,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469692/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,755,800,755
"כתובה. פזרו, איטליה. תק""י.",000300717,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300717/sequence/IE9200175,"[כתובה. פיסארו, איטליה, תק&quot;י].",http://iiif.nli.org.il/IIIFv21/FL9462185,[כתובה. פיסארו; איטליה; תקי].,FL9462185,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462185/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,582,800,582
"כתובה. ליידן, הולנד. תקי""ג.",002810160,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH002810160/sequence/IE9197665,גרסא אלקטרונית - [כתובה. לידן; הולנד; תקי&quot;ג].,http://iiif.nli.org.il/IIIFv21/FL9462463,2810160,FL9462463,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462463/full/max/0/default.jpg,dctypes:Image,image/jpeg;,721,800,721,800
"כתובה. פירנצה, איטליה. תקי""ד",000300073,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300073/sequence/IE9198402,"[כתובה. פירנצה, איטליה, תקי&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9462629,ketubba,FL9462629,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462629/full/max/0/default.jpg,dctypes:Image,image/jpeg;,536,800,536,800
"כתובה. רדאע, תימן. תקי""ד",000300774,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300774/sequence/IE9199485,"[כתובה. רדאע, תימן, תקי&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9464053,ketubba,FL9464053,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464053/full/max/0/default.jpg,dctypes:Image,image/jpeg;,370,800,370,800
"כתובה. רומא, איטליה. תקי""ד.",000300639,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300639/sequence/IE9203157,"[כתובה. רומא, איטליה, תקי&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9466171,ketubba,FL9466171,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466171/full/max/0/default.jpg,dctypes:Image,image/jpeg;,545,800,545,800
"כתובה. שירשטיין, גרמניה. תקי""ג.",000301719,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301719/sequence/IE9201918,"[כתובה. שירשטיין, גרמניה, תקי&quot;ג].",http://iiif.nli.org.il/IIIFv21/FL9465589,Ketubba,FL9465589,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465589/full/max/0/default.jpg,dctypes:Image,image/jpeg;,530,800,530,800
"כתובה. ונציה, איטליה. תקי""ד",000300050,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300050/sequence/IE9207389,"[כתובה. ונציה, איטליה, תקי&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9468623,ketubba,FL9468623,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468623/full/max/0/default.jpg,dctypes:Image,image/jpeg;,659,800,659,800
"כתובה. פדובה, איטליה. תקט""ו",000301072,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301072/sequence/IE9200775,"[כתובה. פדובה, איטליה, תקט&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9464374,ketubba,FL9464374,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464374/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,773,800,773
"כתובה. רומא, איטליה. תקי""ד.",000300045,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300045/sequence/IE9206240,"[כתובה. רומא, איטליה, תקי&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9467901,ketubba,FL9467901,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467901/full/max/0/default.jpg,dctypes:Image,image/jpeg;,515,800,515,800
"כתובה. ונציה, איטליה. תקט""ז",000300610,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300610/sequence/IE9200508,"[כתובה. ונציה, איטליה, תקט&quot;ז]",http://iiif.nli.org.il/IIIFv21/FL9462420,ketubba,FL9462420,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462420/full/max/0/default.jpg,dctypes:Image,image/jpeg;,642,800,642,800
"כתובה. פדובה, איטליה. תקט""ו",000300723,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300723/sequence/IE9207817,"[כתובה. פדובה, איטליה, תקט&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9468913,ketubba,FL9468913,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468913/full/max/0/default.jpg,dctypes:Image,image/jpeg;,636,800,636,800
"כתובה. פזרו, איטליה. תקט""ז.",000300734,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300734/sequence/IE9201169,"[כתובה. פיסארו, איטליה, תקט&quot;ז].",http://iiif.nli.org.il/IIIFv21/FL9464627,ketubba,FL9464627,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464627/full/max/0/default.jpg,dctypes:Image,image/jpeg;,652,800,652,800
"כתובה. ורונה, איטליה. תקי""ז",000300104,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300104/sequence/IE9199806,"[כתובה. וירונה, איטליה, תקי&quot;ז]",http://iiif.nli.org.il/IIIFv21/FL9465463,ketubba,FL9465463,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465463/full/max/0/default.jpg,dctypes:Image,image/jpeg;,499,800,499,800
"כתובה. קצבת צלימה, תימן. תקי""ז.",000300909,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300909/sequence/IE9200581,"[כתובה. קצבת צלימה, תימן, תקי&quot;ז]",http://iiif.nli.org.il/IIIFv21/FL9462951,ketubba,FL9462951,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462951/full/max/0/default.jpg,dctypes:Image,image/jpeg;,540,800,540,800
"כתובה. רדאע, תימן. תקי""ז",000300773,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300773/sequence/IE9207855,"[כתובה. רדאע, תימן, תקי&quot;ז]",http://iiif.nli.org.il/IIIFv21/FL9469197,ketubba,FL9469197,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469197/full/max/0/default.jpg,dctypes:Image,image/jpeg;,410,800,410,800
"כתובה. ורונה, איטליה. תקי""ט",000301001,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301001/sequence/IE9198444,"[כתובה. וירונה, איטליה, תקי&quot;ט]",http://iiif.nli.org.il/IIIFv21/FL9463099,[כתובה. וירונה; איטליה; תקיט],FL9463099,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463099/full/max/0/default.jpg,dctypes:Image,image/jpeg;,561,800,561,800
"כתובה. ונציה, איטליה. תקי""ח.",000300135,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300135/sequence/IE9214926,"[כתובה. ונציה, איטליה, תקי&quot;ח].",http://iiif.nli.org.il/IIIFv21/FL9470959,[כתובה. ונציה; איטליה; תקיח].,FL9470959,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470959/full/max/0/default.jpg,dctypes:Image,image/jpeg;,620,800,620,800
"כתובה. פדובה, איטליה. תקי""ט",000300724,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300724/sequence/IE9207829,"[כתובה. פדובה, איטליה, תקי&quot;ט]",http://iiif.nli.org.il/IIIFv21/FL9468983,ketubba,FL9468983,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468983/full/max/0/default.jpg,dctypes:Image,image/jpeg;,663,800,663,800
"כתובה. רומא, איטליה. תקכ""א",000301049,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301049/sequence/IE9215509,"[כתובה. רומא, איטליה, תקכ&quot;א]",http://iiif.nli.org.il/IIIFv21/FL9470576,ketubba,FL9470576,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470576/full/max/0/default.jpg,dctypes:Image,image/jpeg;,501,800,501,800
"כתובה. פררה, איטליה. תקכ""א.",000300106,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300106/sequence/IE9207092,"[כתובה. פררה, איטליה, תקכ&quot;א].",http://iiif.nli.org.il/IIIFv21/FL9469550,ketubba,FL9469550,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469550/full/max/0/default.jpg,dctypes:Image,image/jpeg;,662,800,662,800
"כתובה. פומפונסקו, איטליה. תקכ""ד",000300075,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300075/sequence/IE9200001,"[כתובה. פומפונסקו, איטליה, תקכ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9463562,ketubba,FL9463562,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463562/full/max/0/default.jpg,dctypes:Image,image/jpeg;,606,800,606,800
"כתובה. פירנצה, איטליה. תקכ""ד",000301112,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301112/sequence/IE9123988,"[כתובה. פירנצה, איטליה, תקכ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9135397,ketubba,FL9135397,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9135397/full/max/0/default.jpg,dctypes:Image,image/jpeg;,593,800,593,800
